id,female,hispanic,white,black,native,asian,prtedu,health,q1,q2,q3,q4,q5,q6,q7,q8
91719932,1,0,0,1,0,0,8,3,2,1,0,1,2,3,2,0
91719934,1,0,0,1,0,0,4,2,0,1,1,0,3,3,1,1
92316359,1,0,1,0,0,0,4,3,1,1,2,0,3,3,0,0
92374975,1,0,1,0,0,0,9,3,0,2,0,0,1,1,3,1
92374978,0,0,1,0,0,0,6,3,0,0,1,0,2,3,1,1
92374979,1,0,1,0,0,0,7,3,0,0,1,0,2,2,0,0
92500081,0,0,0,1,0,0,8,4,1,0,0,0,3,3,0,0
92500184,1,0,0,1,0,0,8,3,1,2,1,1,2,3,1,3
92500219,0,0,1,0,0,0,8,3,0,2,1,1,1,2,1,0
92500618,1,1,1,0,0,0,,2,1,2,1,0,2,3,0,0
92500914,1,1,1,0,0,0,1,4,0,1,2,1,3,3,1,0
92503208,1,1,0,0,0,0,1,4,1,0,1,1,1,1,1,1
92504085,1,0,1,0,0,0,8,4,1,0,0,0,3,3,0,0
92504100,0,0,1,0,0,0,8,3,0,2,0,1,2,2,1,0
92504229,0,0,1,0,0,0,8,4,0,0,1,0,3,2,0,0
92504284,0,0,1,0,0,0,4,3,0,1,0,0,3,2,0,0
92504321,0,0,0,1,0,0,9,4,0,0,0,0,3,3,1,0
92504421,1,0,1,0,0,0,8,3,0,2,1,0,3,3,0,0
92504722,1,0,1,0,0,0,8,3,1,2,1,1,2,2,1,0
92504827,1,0,1,0,0,0,4,4,0,0,1,0,2,2,1,0
92506022,0,1,0,0,0,0,2,2,0,1,0,0,3,3,0,0
92506287,1,0,1,0,0,0,6,3,0,0,1,0,3,3,0,2
92506687,0,0,1,0,0,0,8,4,1,2,1,1,1,1,1,1
92506942,1,0,0,0,0,1,7,4,0,2,1,0,2,2,1,0
92506951,1,1,0,0,0,0,2,1,1,3,2,2,1,1,2,2
92506993,0,0,1,0,0,1,4,4,1,0,0,1,2,2,0,0
92506995,0,0,0,1,0,1,8,2,0,3,1,1,2,2,0,3
92507858,0,0,1,0,0,0,4,2,3,1,2,2,0,1,2,0
92507952,0,0,1,0,0,0,4,3,0,0,0,0,2,2,1,0
92508530,0,0,1,1,0,0,7,3,0,0,0,0,3,3,0,0
92508625,1,0,0,1,0,0,7,3,3,2,1,1,1,1,1,1
92508726,0,0,1,0,0,0,8,4,0,1,0,0,2,3,0,1
92508934,1,0,1,0,0,0,9,1,0,2,1,0,1,2,1,1
92540117,0,1,0,0,0,0,1,4,1,1,0,0,2,2,1,1
92540351,1,1,1,0,0,0,1,3,0,0,0,0,3,3,0,0
92540559,1,1,0,0,1,0,8,2,1,0,1,0,3,3,0,1
92540654,0,1,1,0,0,0,1,3,1,1,1,0,3,3,0,0
92543208,1,0,1,0,0,0,9,4,0,0,1,0,2,3,0,1
92546073,1,0,1,0,0,0,3,1,2,1,1,1,1,3,1,0
92546995,1,0,1,0,0,0,8,2,0,0,0,0,2,2,1,0
92570084,1,0,0,1,0,0,8,2,1,3,1,2,3,3,1,2
92570236,0,0,1,0,0,0,8,3,0,2,1,2,1,1,0,1
92570284,1,0,0,1,0,0,,4,3,2,1,3,3,3,2,3
92570396,0,0,1,0,0,0,4,4,0,1,1,0,2,2,0,0
92570629,0,0,0,1,0,0,8,4,0,1,2,0,3,3,0,0
92570676,1,0,1,0,0,0,8,2,0,2,1,0,2,2,1,0
92570678,0,0,1,0,0,0,8,4,1,0,0,0,3,3,0,0
92570698,0,0,1,0,0,0,5,3,0,0,0,0,3,3,0,0
92570975,1,0,1,0,0,0,4,3,1,2,1,1,1,1,1,1
92570978,0,0,1,0,0,0,7,4,0,0,1,0,3,3,0,0
92571017,1,0,1,0,0,0,9,2,1,2,1,1,1,2,1,2
92571019,0,0,1,0,0,0,8,4,1,1,1,2,2,2,0,0
92571052,0,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
92571208,1,0,1,0,0,0,6,3,1,0,0,0,3,3,0,0
92571311,0,0,1,0,0,0,7,3,0,1,0,0,2,3,0,0
92571476,1,0,0,1,0,0,2,2,2,0,1,1,1,1,1,0
92571664,1,0,1,0,0,0,9,3,1,1,1,0,3,3,0,0
92571801,1,0,1,0,0,0,4,1,0,1,2,1,2,2,1,0
92572061,0,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
92572101,0,0,1,0,0,0,4,2,0,2,2,1,1,1,2,2
92572104,0,0,1,0,0,0,8,2,1,1,1,0,2,2,0,0
92572108,0,0,1,0,0,0,9,3,0,0,0,0,3,2,0,0
92572119,0,0,1,0,0,0,8,4,0,0,1,0,3,3,0,1
92572162,1,0,1,0,0,0,4,3,0,1,1,1,2,2,1,0
92572168,1,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
92572169,0,0,1,0,0,0,8,2,0,0,1,0,3,3,0,0
92572203,0,0,1,0,0,0,8,3,1,2,1,1,1,2,0,1
92572209,1,0,1,0,0,0,7,3,0,2,2,0,2,2,1,0
92572226,1,0,1,1,0,0,5,3,0,1,1,1,2,1,1,1
92572260,1,0,1,0,0,0,9,2,0,0,1,0,3,3,0,0
92572267,0,0,1,0,0,0,8,2,0,1,1,1,2,2,1,0
92572283,0,0,1,0,0,0,4,3,0,0,0,0,2,2,0,0
92572290,0,0,1,0,0,0,5,3,0,1,0,0,2,3,1,0
92572292,0,0,1,0,0,0,5,4,1,0,1,0,3,3,0,0
92572298,0,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
92572300,1,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
92572314,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
92572317,0,0,1,0,0,0,5,2,1,0,2,0,3,3,0,0
92572321,1,1,1,0,0,0,1,3,0,2,1,1,1,3,0,1
92572323,1,1,0,0,1,0,4,3,2,1,2,0,1,2,0,0
92572345,0,0,1,0,0,0,9,4,1,0,0,0,2,1,0,0
92572348,1,0,1,0,0,0,4,1,0,1,0,0,3,3,0,0
92572382,0,0,1,0,0,0,3,3,1,2,1,1,1,2,1,0
92572383,1,0,0,1,0,0,2,2,0,2,1,1,3,3,1,0
92572390,1,1,0,0,1,0,1,4,0,0,0,0,3,3,0,0
92572408,1,0,1,0,0,0,8,4,0,1,1,1,2,3,1,0
92572444,1,0,1,0,0,0,7,3,0,0,1,0,3,3,1,0
92572648,1,0,1,0,0,0,4,2,1,2,1,0,2,1,0,0
92572665,1,0,1,0,0,0,7,2,0,0,1,0,2,2,0,0
92572669,0,0,1,0,0,0,4,2,0,0,3,0,2,3,0,0
92572802,0,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
92572803,0,0,1,0,0,0,4,3,1,2,2,0,3,2,2,1
92572842,0,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
92572864,1,,1,0,0,0,8,2,1,1,1,1,3,3,2,2
92572906,0,0,1,0,0,0,5,4,1,2,2,0,2,3,0,1
92572916,1,0,1,0,0,0,4,1,0,0,1,1,2,2,1,0
92572918,1,0,1,0,0,0,7,4,1,0,1,1,1,2,1,0
92572919,0,0,1,0,0,0,2,3,1,0,1,0,2,2,0,0
92572963,0,0,1,0,0,0,8,2,0,1,1,0,2,2,0,0
92572983,1,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
92572986,0,0,1,0,0,0,5,4,0,2,2,0,2,2,0,0
92572989,0,0,1,0,0,0,,4,1,0,1,0,3,3,0,0
92573010,0,0,1,0,0,0,9,4,0,1,0,0,2,2,0,0
92573096,1,0,0,1,0,0,5,4,0,0,1,0,3,3,0,0
92573136,0,0,1,0,0,0,8,3,1,0,1,0,2,2,0,0
92573232,0,0,0,1,0,0,6,4,0,0,1,0,3,3,0,0
92573311,0,0,1,0,0,0,4,4,0,2,1,0,3,3,0,0
92573316,0,0,1,0,0,0,6,3,0,2,0,1,1,1,1,0
92573531,0,0,1,0,0,0,8,3,0,2,1,0,1,3,0,0
92573691,1,0,1,0,0,0,4,2,3,2,1,2,1,2,1,0
92573697,0,0,1,0,0,0,4,4,0,1,1,0,3,3,0,0
92573818,0,0,1,0,0,0,6,3,0,0,0,0,3,3,0,0
92573916,1,0,1,0,0,0,7,3,1,0,2,0,2,3,0,0
92573917,0,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
92573943,0,0,1,0,0,0,4,3,0,1,0,0,2,2,1,0
92573945,1,0,1,0,0,0,4,2,1,1,0,0,3,3,0,0
92573958,1,0,1,0,0,0,7,2,0,0,1,0,3,3,0,0
92574010,1,0,1,0,1,0,2,4,0,0,1,0,2,2,1,0
92574018,0,0,1,0,0,0,,3,1,1,1,0,3,3,1,0
92574200,1,0,1,1,1,0,9,3,0,2,0,1,1,2,1,0
92574314,1,0,1,0,0,0,4,1,2,2,1,0,2,2,1,0
92574614,1,0,0,1,0,0,4,2,1,1,0,0,3,3,1,0
92574701,1,0,0,1,0,0,9,4,1,2,0,1,2,3,1,0
92574703,1,0,0,1,0,0,6,4,0,2,1,1,2,2,1,0
92574739,1,0,0,1,0,0,4,2,0,0,0,0,2,2,0,0
92574808,1,0,0,1,0,0,7,3,1,0,0,0,3,3,0,0
92575023,1,0,0,1,0,0,4,3,0,0,0,0,3,3,0,0
92575033,0,0,1,0,0,0,5,3,0,1,0,0,3,3,0,0
92575095,0,1,1,0,0,0,4,3,0,1,1,0,3,3,0,0
92575180,0,0,1,0,0,0,8,4,0,0,1,0,3,3,0,0
92575213,1,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
92575217,1,0,1,0,0,0,6,2,0,1,1,0,1,1,0,0
92575222,0,0,0,1,0,0,6,3,0,0,1,0,3,3,1,0
92575231,0,0,0,1,0,0,7,3,1,0,1,1,1,2,1,0
92575240,1,0,0,1,0,0,8,4,0,1,0,0,2,3,0,0
92575244,1,0,0,1,0,0,4,3,0,1,1,0,3,3,0,0
92575246,0,0,0,1,0,0,4,3,1,1,0,0,2,2,0,0
92575248,0,0,0,1,0,0,8,4,0,1,1,1,2,1,1,0
92575249,0,0,0,1,0,0,8,3,1,2,1,0,2,2,1,0
92575263,1,0,1,0,0,0,4,2,0,0,1,1,2,3,1,0
92575297,1,0,0,0,0,1,8,2,0,0,1,0,3,3,1,0
92575324,0,0,0,1,0,0,4,3,0,0,1,0,2,2,1,1
92575373,1,0,0,1,0,0,8,3,0,2,2,0,3,2,1,0
92575400,0,0,1,0,0,0,9,4,0,0,0,0,2,2,0,0
92575421,1,0,0,1,0,0,5,3,0,1,0,0,3,3,0,0
92575434,1,0,0,1,0,0,8,3,1,0,1,1,1,3,1,1
92575526,0,0,0,1,0,0,8,4,1,0,1,0,2,3,0,1
92575771,1,0,1,0,0,0,9,3,0,1,1,0,2,2,1,0
92575807,0,0,1,0,0,0,4,2,0,1,0,0,3,3,0,0
92575868,0,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
92575941,1,0,1,0,0,0,9,4,2,2,1,0,1,1,2,2
92575944,1,0,0,1,0,0,9,2,0,0,1,1,1,1,0,1
92575951,1,0,0,1,0,0,5,2,1,2,1,1,1,1,1,1
92575959,1,0,0,1,0,0,,2,0,0,0,0,3,3,0,0
92575971,0,0,0,0,0,1,9,2,0,2,1,0,2,3,1,1
92575974,1,0,0,0,0,1,9,3,2,2,3,2,1,1,1,1
92575990,0,0,1,1,0,0,8,2,1,1,1,1,1,2,1,0
92575995,1,1,0,0,0,0,8,4,0,0,1,0,3,3,0,0
92575999,1,0,1,1,0,0,4,3,0,2,1,0,2,2,1,0
92576033,0,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
92576182,0,0,1,0,0,0,6,4,1,2,1,1,2,3,3,0
92576248,1,0,1,0,0,0,4,4,1,2,0,0,3,3,0,0
92576312,1,1,0,0,1,0,9,4,0,0,1,0,2,3,0,0
92576328,1,0,1,0,0,0,8,4,1,1,3,0,3,3,0,1
92576472,1,0,0,1,0,0,9,2,1,1,2,1,3,3,0,0
92576499,0,0,0,1,0,0,4,2,1,3,2,3,1,1,2,3
92576504,0,0,1,0,0,0,9,3,0,1,1,0,3,3,0,0
92576531,1,0,0,1,0,0,6,3,0,1,0,0,3,3,0,0
92576533,1,0,1,0,0,0,8,2,0,0,0,0,2,3,1,0
92576555,1,0,0,1,0,0,4,3,1,0,1,1,2,3,0,0
92576611,1,0,1,0,0,0,9,2,0,0,1,0,3,3,1,0
92576693,1,1,0,1,0,0,7,2,1,0,2,0,2,3,0,0
92576694,0,0,0,0,0,1,9,4,0,0,0,0,0,3,1,0
92576937,1,0,0,0,0,1,8,2,2,2,1,0,1,1,1,0
92576950,1,0,1,0,1,0,8,2,0,1,0,0,3,3,1,0
92576984,0,1,1,0,0,0,6,3,1,1,0,0,2,2,0,1
92577013,0,0,0,1,0,0,8,2,1,2,1,0,2,2,0,0
92577065,1,0,1,0,0,0,2,2,1,2,2,3,1,1,2,2
92577112,1,0,1,0,0,0,4,3,2,3,2,1,1,1,1,1
92577127,1,0,1,0,0,0,9,2,1,0,2,0,2,2,1,0
92577129,0,0,1,0,0,0,9,4,0,1,1,0,2,2,0,0
92577161,0,0,0,1,0,0,7,3,2,0,3,1,2,3,1,0
92577217,1,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
92577326,1,0,1,0,0,0,9,4,0,0,0,0,3,3,0,0
92577368,1,0,1,0,0,0,8,4,0,1,1,0,3,3,0,0
92577514,1,0,1,0,0,0,8,2,0,0,1,0,3,3,0,0
92577581,1,1,0,1,0,0,2,4,0,0,0,0,2,2,0,0
92577917,1,0,1,0,0,0,5,3,1,0,1,1,1,3,1,0
92577918,1,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
92577920,1,0,1,0,0,0,8,4,2,1,0,1,1,1,1,0
92577929,1,0,1,0,0,0,6,4,0,0,0,0,3,3,0,0
92578034,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
92578161,1,0,0,1,0,0,2,2,2,2,2,0,3,3,1,1
92578310,0,0,0,1,0,0,4,4,0,0,1,0,3,3,1,0
92578411,1,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
92578428,1,0,0,1,0,0,8,4,0,2,1,0,2,2,0,0
92578562,0,0,1,0,0,0,4,4,1,1,0,0,2,3,0,1
92578580,0,0,0,1,0,0,4,4,3,3,1,2,1,1,2,1
92578722,0,0,0,1,0,0,8,4,1,1,1,0,3,3,0,0
92578846,1,0,1,0,0,0,8,4,0,0,1,0,3,3,1,0
92578930,0,0,1,0,0,0,8,2,1,1,1,2,2,1,1,1
92578935,0,0,1,0,0,0,9,3,0,2,0,1,2,3,1,0
92578995,1,0,1,0,0,0,4,3,0,0,1,0,3,3,0,0
92579175,1,0,1,0,0,0,8,4,0,1,1,0,3,3,0,0
92579232,1,0,0,1,1,0,2,3,0,1,0,0,3,3,0,0
92579235,0,0,0,1,0,0,9,4,0,1,0,0,3,3,0,0
92579238,0,0,0,1,0,0,4,3,1,0,1,1,2,2,1,1
92579261,0,0,1,0,0,0,4,3,1,0,0,0,3,3,0,1
92579267,0,0,1,0,0,0,4,2,1,2,1,1,1,1,1,1
92579292,1,0,1,0,0,0,4,4,1,0,1,0,1,2,1,1
92579297,1,0,1,0,0,0,4,4,0,1,1,0,3,3,0,0
92579335,1,0,0,1,1,0,8,3,0,0,0,0,3,3,0,0
92579376,0,0,1,0,0,0,4,1,0,0,0,0,2,2,0,0
92579935,1,0,0,1,0,0,9,4,0,0,1,0,3,3,0,0
92579937,1,0,0,1,0,0,7,3,0,2,0,0,2,2,1,0
92579942,1,0,1,0,0,0,4,2,0,2,1,0,2,3,1,1
92579943,1,0,1,0,0,0,4,2,0,2,1,1,0,1,1,0
92579949,0,0,1,0,0,0,5,3,0,0,1,0,3,3,0,0
92579960,0,0,1,0,0,0,8,4,1,0,2,0,2,2,1,0
92579962,1,0,1,0,0,0,8,4,0,0,0,0,2,2,0,0
92579963,0,0,1,0,0,0,8,3,0,1,0,1,3,3,1,1
92579965,1,0,1,0,0,0,4,1,0,0,1,0,2,2,0,0
92579968,0,0,1,0,0,0,7,1,0,1,1,0,1,1,0,0
92579970,1,0,1,0,0,0,,1,2,2,3,1,2,2,2,1
92579984,0,0,1,0,0,0,8,3,0,2,0,0,2,2,0,1
92579992,0,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
92579993,0,0,1,0,0,0,4,4,2,0,3,0,3,3,0,1
92579994,1,0,1,0,0,0,5,2,0,0,1,0,3,3,0,0
92579998,1,0,1,0,0,0,9,3,0,0,1,0,3,3,0,0
92608078,1,0,1,0,0,0,9,3,0,2,1,0,2,2,0,0
92608972,0,0,0,0,0,1,4,3,0,0,1,0,2,2,0,0
92614372,1,1,0,0,0,0,5,4,0,1,1,2,1,1,1,0
92619168,0,0,1,0,0,0,8,3,0,1,1,0,1,2,0,1
92619265,1,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
92619368,1,0,1,0,0,0,9,4,1,1,0,1,2,2,1,0
92619869,1,0,1,0,0,0,9,4,1,1,1,0,3,3,0,0
92624977,0,0,1,0,0,0,6,2,0,1,1,1,2,2,1,0
92676153,0,1,1,0,0,0,4,4,1,0,1,1,1,2,1,1
92676351,0,0,1,0,0,0,9,2,1,2,1,1,1,1,1,0
92676356,1,0,1,0,0,0,4,4,0,1,0,0,3,3,0,0
92676421,1,0,0,1,0,0,8,3,0,0,1,1,2,2,1,0
92676556,1,0,1,0,0,0,8,1,0,0,0,0,3,3,0,0
92678179,1,0,1,0,1,0,4,3,0,2,1,0,2,3,1,0
92710091,1,0,1,0,0,0,5,3,1,0,2,1,2,3,1,0
92710191,1,0,1,0,0,0,4,2,0,1,0,0,2,2,0,1
92710199,0,1,1,0,0,0,,3,0,1,0,0,3,3,0,0
92710291,1,0,1,0,0,0,8,3,1,0,0,0,3,3,0,0
92710398,0,0,1,0,0,0,8,3,0,1,0,0,2,2,0,0
92710581,0,0,0,1,0,0,4,2,0,0,3,1,3,3,1,0
92710936,1,0,1,0,0,0,9,4,0,0,1,0,3,3,1,0
92710999,1,0,1,0,0,0,8,2,1,0,0,0,3,3,0,0
92711067,0,0,1,0,0,0,9,2,1,2,1,0,2,3,1,0
92712148,0,0,1,0,0,0,8,2,0,0,1,1,3,3,1,1
92712217,1,0,1,0,0,0,4,2,0,2,1,0,2,2,0,0
92712242,1,0,1,0,0,0,5,4,0,0,0,0,1,2,0,1
92712391,1,0,1,0,0,0,4,4,1,0,0,0,3,3,0,0
92712919,0,0,1,0,0,0,4,2,0,0,2,0,2,3,1,0
92712996,1,0,1,0,0,0,4,2,0,0,0,0,2,2,0,0
92712998,1,1,1,0,0,0,7,3,0,0,0,0,3,3,0,0
92713132,0,0,1,0,0,0,9,4,1,1,0,0,1,2,0,1
92713191,0,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
92713198,0,0,1,0,0,0,8,3,0,1,1,0,3,3,0,0
92713293,1,0,1,0,0,0,5,4,0,1,1,0,2,2,0,0
92713391,1,0,1,0,0,0,2,2,0,2,1,0,2,3,1,1
92713399,0,0,1,0,0,0,9,3,0,1,1,1,2,2,0,0
92713936,0,0,1,0,0,0,8,2,0,1,3,0,2,2,0,0
92714112,0,0,0,1,0,0,4,3,1,1,2,1,1,1,1,0
92714199,1,0,1,0,0,0,6,3,0,3,2,3,1,1,2,0
92714330,1,0,1,0,0,0,7,4,0,0,0,0,3,3,0,0
92714880,0,0,1,0,0,0,4,2,0,0,0,0,2,2,1,0
92714895,1,0,0,1,0,0,9,4,3,3,3,2,1,2,3,2
92714917,1,0,0,1,0,0,4,4,0,0,0,0,1,3,1,0
92714927,0,0,1,0,0,0,7,4,0,0,1,0,3,3,1,0
92714932,1,0,0,1,0,0,7,2,2,2,2,1,1,2,2,2
92715259,1,0,1,0,0,0,2,2,2,2,1,1,2,1,1,1
92715321,0,0,0,1,0,0,5,1,0,1,1,0,2,3,1,1
92715357,1,0,1,0,0,0,2,2,2,0,1,2,1,3,1,1
92715399,1,0,0,0,0,1,4,3,1,1,0,0,3,3,1,1
92715896,0,0,0,0,0,1,8,2,1,1,0,1,1,1,1,0
92715931,1,0,1,0,0,0,7,4,1,0,0,0,3,3,0,0
92715953,1,0,0,1,0,0,7,4,1,2,1,0,2,2,1,1
92715984,1,0,1,0,0,0,4,4,2,2,1,1,2,1,1,1
92715998,1,1,0,0,0,0,2,3,0,2,1,1,2,2,1,0
92716167,1,0,1,0,0,0,2,4,1,2,1,0,2,2,0,0
92716332,0,0,0,0,0,1,4,3,0,0,0,0,2,2,0,1
92716333,1,1,0,0,0,0,4,3,0,1,0,0,1,2,0,0
92716353,1,1,1,0,0,0,7,2,2,0,0,1,3,3,0,0
92716360,1,0,1,0,0,0,,2,1,0,0,0,2,3,0,0
92716390,0,0,0,1,0,0,8,4,3,0,1,1,1,1,1,1
92716883,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
92716901,1,0,1,0,0,0,8,3,0,1,0,0,3,3,1,0
92716902,1,0,1,0,0,0,9,4,0,2,1,0,3,3,0,0
92716936,0,1,1,0,0,0,9,1,1,3,1,0,1,3,1,0
92716976,1,0,1,0,0,0,5,4,0,1,0,1,3,3,1,0
92716985,1,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
92717166,1,0,0,1,0,0,8,2,1,2,1,0,1,2,0,0
92717265,1,0,1,0,0,0,8,3,1,3,1,0,3,2,1,1
92717368,1,0,1,0,0,0,4,2,0,0,3,0,3,3,0,0
92717866,0,0,0,1,0,0,4,1,1,0,1,2,1,2,1,0
92717911,0,0,1,0,0,0,8,4,1,1,0,0,3,3,0,0
92717912,1,0,1,0,0,0,9,2,1,2,0,1,3,3,1,0
92717915,1,0,1,0,0,0,8,3,0,1,1,0,2,2,1,0
92717916,0,0,1,0,0,0,8,3,0,2,3,1,1,1,1,1
92717917,0,0,1,0,0,0,,1,3,1,1,1,3,3,2,0
92717918,0,0,1,0,0,0,9,3,0,1,1,0,3,3,0,0
92718027,1,0,0,1,0,0,4,4,0,2,0,0,2,3,1,0
92718115,0,0,0,1,0,0,,1,1,0,2,2,2,2,2,0
92718126,0,0,0,1,0,0,4,4,1,0,1,0,2,2,0,0
92718265,1,0,0,1,0,0,7,3,1,0,0,0,3,3,0,0
92718307,0,0,0,1,0,0,8,2,0,0,1,0,3,3,0,0
92718324,0,0,0,1,0,0,6,3,0,1,0,0,2,2,0,0
92718344,1,0,1,0,0,0,8,4,0,2,0,0,3,3,0,1
92718370,1,0,1,0,0,0,9,2,0,0,1,0,2,2,1,0
92718390,1,0,1,0,0,0,8,3,0,0,0,0,3,3,1,0
92718925,1,0,0,1,0,0,4,3,1,2,1,0,1,3,1,3
92718978,1,0,1,0,0,0,8,3,0,0,1,0,2,2,0,0
92719971,1,0,1,0,0,0,7,2,1,0,3,0,2,1,1,0
92719975,0,0,1,0,0,0,4,1,0,0,0,0,2,3,0,0
92719979,1,0,1,0,0,0,8,1,0,1,0,0,3,3,0,0
93316052,1,1,0,0,0,0,4,2,0,0,2,0,1,1,1,0
93316956,0,1,0,0,0,0,2,3,1,0,1,1,2,3,1,0
93374973,0,0,1,0,0,0,7,4,0,2,1,1,2,2,1,1
93374975,1,0,1,0,0,0,4,4,0,1,2,0,3,3,0,0
93374978,1,0,1,0,0,0,8,3,0,1,1,0,3,3,0,0
93500385,0,0,1,0,0,0,8,4,0,2,0,0,1,1,1,0
93500514,1,1,0,0,0,0,,3,0,2,0,1,2,3,1,1
93500915,1,1,1,0,0,0,1,4,1,1,3,1,0,0,2,3
93503136,0,0,1,0,0,0,8,2,1,0,0,0,2,2,0,1
93503507,1,1,,,,,1,1,0,2,1,1,1,2,1,1
93504001,1,0,0,1,0,0,9,4,0,2,1,0,2,2,0,0
93504281,1,0,1,0,0,0,7,2,1,1,1,1,2,2,1,1
93504600,0,0,0,1,0,0,9,3,1,2,1,0,2,2,1,1
93504605,1,0,1,0,0,0,8,3,0,1,1,0,3,3,1,0
93504823,1,0,1,0,1,0,7,3,1,2,2,2,1,1,2,0
93504990,1,0,1,0,0,0,2,4,0,0,0,0,3,3,0,0
93506053,0,0,0,1,0,0,9,3,0,3,1,0,2,1,1,0
93506147,0,0,1,0,0,0,9,4,0,2,0,0,3,3,0,0
93506150,1,0,1,0,0,0,8,3,0,1,0,0,2,3,1,0
93506226,0,0,0,0,0,1,4,4,0,1,1,0,2,3,0,1
93506242,1,0,0,0,0,1,8,2,0,1,0,0,2,3,0,0
93506273,0,0,1,0,0,0,6,3,2,1,1,1,3,2,1,1
93506290,1,1,0,0,0,0,3,3,0,0,0,0,3,3,0,0
93506340,1,0,0,0,0,1,7,4,1,0,1,0,3,3,1,0
93506487,0,0,1,0,0,0,8,4,0,0,0,0,3,3,1,0
93506573,1,0,1,0,0,0,8,4,0,1,0,0,2,2,0,0
93506722,0,1,1,0,0,0,4,2,1,1,0,0,2,2,0,0
93506930,0,1,0,0,0,0,4,4,0,0,0,1,0,2,1,0
93507312,1,0,1,0,0,0,6,3,0,1,0,0,3,3,0,0
93508287,1,0,0,1,0,0,4,4,2,2,2,1,2,3,1,1
93508463,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,0
93508623,0,0,1,0,0,0,4,2,0,0,1,0,2,2,0,0
93540151,0,1,0,0,0,0,8,4,2,1,1,0,2,3,1,1
93540315,0,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
93544901,1,0,0,1,0,0,7,4,0,2,1,0,2,3,0,0
93544923,1,0,1,0,0,0,4,2,0,2,1,0,3,3,1,0
93546224,0,1,0,0,0,0,8,3,0,1,1,0,2,2,0,0
93548877,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
93570097,1,0,1,0,0,0,9,4,1,1,1,0,2,3,0,0
93570194,1,0,1,0,0,0,7,2,0,1,0,0,3,3,1,0
93570223,1,0,1,1,1,0,7,4,0,2,3,1,0,1,3,0
93570226,1,0,1,1,0,0,2,3,0,2,1,0,3,3,0,1
93570292,0,0,1,0,0,0,8,1,1,2,1,1,1,2,1,0
93570295,0,0,1,0,0,0,8,4,0,0,1,0,1,1,0,0
93570335,1,0,0,1,0,0,8,4,0,2,0,0,3,3,1,1
93570396,0,0,1,0,0,0,5,2,1,1,1,0,2,2,1,0
93570432,1,0,1,0,0,0,9,4,0,1,0,0,3,3,0,0
93570521,0,0,0,1,0,0,4,3,1,1,1,1,2,3,1,0
93570581,0,0,0,1,0,0,8,4,2,2,1,2,1,1,1,0
93570695,1,0,1,0,0,0,2,3,0,2,3,0,3,2,0,0
93570696,0,0,1,0,0,0,4,4,0,0,0,0,1,2,0,0
93570721,1,0,1,0,0,0,9,3,0,2,1,0,2,3,1,1
93570787,0,0,1,0,0,0,8,4,0,1,0,0,2,2,0,0
93570929,0,0,1,0,0,0,8,3,1,2,2,1,2,1,1,0
93570939,0,0,1,0,1,0,8,3,0,1,1,0,3,3,0,0
93571010,1,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
93571016,1,0,1,0,0,0,9,3,0,1,1,0,3,3,1,0
93571060,1,0,1,0,0,0,5,4,1,0,1,0,2,2,0,0
93571114,1,0,1,0,0,0,4,3,1,2,2,3,1,1,2,1
93571153,0,0,1,0,0,0,6,4,0,1,2,0,3,3,1,0
93571216,1,0,1,0,0,0,6,2,1,0,0,1,1,1,1,0
93571452,0,0,1,0,0,0,8,4,0,2,1,0,2,2,1,0
93571469,1,0,1,0,0,0,8,3,0,2,2,0,3,3,0,0
93571506,0,0,1,0,0,0,9,2,0,3,2,0,1,1,1,0
93571707,1,0,1,0,0,0,,2,0,1,1,0,2,2,0,0
93571769,1,0,1,0,0,0,9,4,2,0,1,1,1,1,1,0
93571806,0,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
93571857,0,0,1,0,0,0,8,4,0,0,0,0,3,3,1,0
93571862,1,0,1,0,0,0,4,3,0,0,1,0,2,2,1,0
