id,age,female,hispanic,white,black,native,asian,prtedu,health,q1,q2,q3,q4,q5,q6,q7,q8
95572111,16,1,1,0,0,0,0,7,3,0,1,0,0,3,3,0,0
95572115,15,0,0,1,0,0,0,4,3,1,0,0,0,3,3,3,0
95572206,14,0,0,1,0,0,0,8,2,1,0,1,0,1,1,1,0
95572227,12,1,1,1,0,1,0,7,3,0,0,0,0,2,2,0,0
95572248,15,0,0,0,1,0,0,4,3,1,0,0,0,3,3,0,3
95572283,17,0,0,0,1,0,0,1,2,1,2,1,1,1,1,1,0
95572285,14,1,0,1,0,0,0,2,4,0,0,1,1,1,0,1,0
95572289,15,0,0,1,0,0,0,,4,3,0,3,0,2,2,1,0
95572291,16,0,0,1,0,0,0,7,3,0,1,0,0,3,3,1,0
95572297,16,0,0,1,0,0,0,7,4,1,0,1,0,3,3,0,0
95572306,14,1,0,1,0,0,0,4,3,0,1,1,0,2,3,1,0
95572316,17,0,0,1,0,0,0,8,4,0,0,0,0,2,3,0,0
95572318,14,1,0,1,0,0,0,4,4,0,0,0,0,3,3,1,0
95572322,15,0,1,1,0,0,0,1,3,0,0,1,0,3,3,1,0
95572343,16,1,0,1,0,1,0,4,2,2,2,2,1,3,3,1,0
95572376,14,0,0,1,0,0,0,8,4,2,2,1,0,3,3,0,0
95572382,14,0,0,1,0,0,0,4,2,1,1,1,1,1,1,1,0
95572386,17,1,0,1,0,0,0,8,3,0,1,0,0,2,2,0,0
95572394,14,1,0,1,0,0,0,9,2,0,2,1,0,2,2,0,0
95572402,16,0,0,1,0,0,0,6,4,0,0,1,0,3,3,0,0
95572405,16,1,0,1,0,0,0,4,3,1,1,1,0,2,2,0,1
95572804,17,1,0,1,0,0,0,4,1,1,0,1,0,2,2,0,0
95572847,16,1,0,1,0,0,0,2,3,0,2,1,0,2,2,0,0
95572861,17,0,0,1,0,0,0,8,3,0,1,1,0,1,3,0,0
95572865,17,0,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
95572872,16,1,0,1,0,0,0,2,2,3,3,0,3,1,1,3,3
95572876,17,0,0,1,0,0,0,6,4,0,0,0,0,3,3,0,0
95572903,14,1,0,1,0,0,0,8,3,0,1,1,3,3,3,0,0
95572917,17,0,0,1,0,0,0,4,4,0,1,1,0,2,2,0,0
95572918,15,1,0,1,0,0,0,9,4,0,2,1,0,1,1,0,0
95572921,12,0,0,0,0,1,0,4,1,0,1,0,1,3,2,1,0
95572925,16,1,1,0,0,0,0,8,3,0,1,0,0,3,3,0,1
95572967,17,0,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
95572984,14,1,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
95572985,16,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
95573031,15,0,0,1,0,0,0,4,4,0,0,1,0,2,2,0,0
95573193,16,1,0,1,0,0,0,7,3,1,2,2,1,3,3,1,1
95573219,13,0,0,1,0,0,0,8,3,0,2,1,0,2,2,0,0
95573230,16,0,0,1,0,0,0,8,4,3,2,1,1,2,1,0,0
95573233,16,0,0,1,0,0,0,9,4,1,1,0,0,2,3,0,1
95573293,17,0,0,1,0,0,0,5,4,1,0,1,1,2,2,0,0
95573333,15,0,0,1,0,0,0,8,3,0,0,0,0,2,3,0,0
95573407,17,0,1,8,8,8,8,4,2,0,0,0,0,3,3,0,0
95573412,16,1,0,1,0,0,0,9,3,0,2,0,0,3,3,1,0
95573415,17,0,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
95573516,16,0,0,1,0,0,0,4,4,0,2,1,0,3,3,1,0
95573618,13,1,8,1,0,0,0,2,4,1,2,1,0,3,3,1,1
95573917,16,1,0,1,0,0,0,,1,1,2,1,0,2,1,0,0
95573945,16,0,0,1,0,0,0,8,3,0,0,0,0,3,2,0,0
95573949,15,1,0,1,0,0,0,4,2,1,1,0,0,3,3,0,0
95573950,15,0,0,1,0,1,0,6,3,1,1,0,1,3,3,1,0
95573951,17,0,0,1,0,1,0,7,3,0,1,1,0,3,3,1,0
95573954,15,1,0,1,0,0,0,7,4,0,0,1,0,3,2,1,0
95573956,16,1,0,1,0,0,0,9,4,1,2,1,1,1,1,1,1
95573957,15,1,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
95573958,16,1,0,1,0,0,0,4,3,1,2,0,0,2,2,0,0
95573991,14,1,0,1,0,0,0,9,3,0,1,0,0,3,3,0,0
95573994,15,1,0,1,0,0,0,8,3,0,3,2,0,2,2,1,0
95574031,16,1,0,1,0,0,0,4,4,1,0,1,1,3,3,1,0
95574234,15,0,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0
95574295,15,0,0,0,1,0,0,6,2,0,2,1,0,3,2,0,1
95574333,16,1,0,1,0,0,0,4,2,1,1,1,0,1,1,2,0
95574408,16,0,1,0,0,0,0,9,3,0,1,0,0,2,2,1,0
95574415,15,0,0,1,0,0,0,4,4,0,1,1,0,2,2,0,0
95574502,15,1,0,0,1,0,0,9,3,0,2,0,0,3,3,0,0
95574503,14,1,0,0,1,0,0,8,3,0,0,1,1,2,3,1,0
95574529,14,1,0,0,0,0,0,8,2,0,0,1,0,3,3,0,0
95574591,15,0,0,1,0,0,0,4,4,1,1,1,0,2,3,0,1
95574604,13,1,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
95574608,12,1,0,1,0,0,0,9,3,0,0,1,0,2,3,1,0
95574614,15,1,0,0,1,0,0,4,3,0,0,0,0,2,2,1,1
95574615,14,1,0,1,0,0,0,2,3,0,1,1,0,2,2,1,0
95574617,16,0,0,1,0,0,0,4,2,0,1,1,0,2,1,1,1
95574733,15,1,0,0,1,0,0,8,2,2,2,1,2,1,1,1,0
95574745,19,0,1,0,0,0,0,1,2,1,2,1,0,2,2,1,1
95574790,17,0,0,1,0,0,0,2,1,0,1,2,1,1,1,1,1
95574804,17,1,0,0,1,0,0,9,3,0,0,0,0,3,3,0,0
95574839,17,1,0,0,1,0,0,4,3,1,1,1,1,1,2,1,0
95574936,15,1,0,1,0,0,1,2,3,0,3,0,2,1,1,1,1
95574937,17,1,0,1,0,0,0,2,2,0,1,1,1,1,2,0,0
95574944,15,1,0,1,0,0,0,5,3,1,2,1,1,1,1,0,1
95574998,18,1,0,1,0,0,0,,3,1,2,1,1,2,1,1,1
95575014,17,1,0,1,0,0,0,9,2,1,2,2,2,1,1,1,1
95575026,16,1,0,0,1,0,0,2,2,0,0,0,0,3,3,0,0
95575029,17,0,0,0,1,0,0,6,3,1,0,1,0,1,2,1,1
95575031,15,1,0,1,0,0,0,4,3,0,0,1,0,3,3,0,0
95575062,16,1,0,1,0,0,0,4,3,1,1,2,1,1,2,2,0
95575073,13,1,0,1,0,0,0,9,3,0,1,0,0,2,2,1,0
95575081,14,1,0,0,1,0,0,2,1,0,0,1,0,1,3,1,0
95575087,17,0,0,0,1,0,0,,0,1,0,1,0,2,2,0,0
95575100,13,1,0,1,0,0,1,4,2,2,2,1,2,1,1,2,1
95575122,18,1,0,0,1,0,0,4,2,1,0,1,3,1,1,1,1
95575134,16,1,0,1,0,0,0,9,2,0,2,1,0,3,3,0,0
95575153,17,1,0,1,0,1,0,7,1,1,0,1,1,2,3,1,1
95575164,15,1,0,1,0,0,0,5,2,0,2,1,0,3,3,0,0
95575166,15,1,0,1,0,0,0,7,4,0,0,0,0,1,3,1,1
95575181,17,0,0,1,0,0,0,7,2,0,0,0,0,2,2,0,0
95575203,17,1,0,1,0,0,0,6,3,1,1,1,1,2,3,1,0
95575206,13,1,0,1,0,0,0,9,3,0,1,1,1,2,2,1,0
95575211,13,0,0,1,0,0,0,8,3,0,2,1,0,2,2,1,0
95575222,15,0,0,1,0,0,0,4,1,1,2,0,1,1,1,1,0
95575241,12,0,0,1,0,0,0,8,3,0,1,0,0,3,2,0,0
95575243,17,1,0,1,0,0,0,7,3,2,0,0,0,3,3,0,0
95575244,13,1,0,1,0,0,0,7,3,0,2,1,0,2,3,1,0
95575255,18,0,0,1,0,0,0,8,4,0,1,1,0,3,2,1,1
95575259,15,1,0,0,1,0,1,8,2,0,0,1,0,3,3,1,0
95575294,14,1,0,0,0,0,1,9,2,1,0,1,0,3,3,0,0
95575309,16,1,0,1,1,0,0,4,3,2,2,0,1,1,1,1,0
95575319,13,1,0,1,0,0,0,9,3,0,1,2,0,2,2,0,0
95575322,16,0,0,0,1,0,0,8,3,0,0,0,0,3,3,0,0
95575331,17,1,0,0,1,0,0,6,1,1,0,1,1,2,2,1,0
95575337,17,0,0,1,0,0,0,9,3,0,1,0,0,2,2,0,0
95575351,17,1,0,1,0,0,0,5,1,1,1,1,1,1,1,1,1
95575357,16,0,0,0,1,0,0,4,2,0,1,0,1,3,3,0,0
95575377,14,1,0,1,0,0,0,9,3,0,1,0,0,3,3,0,0
95575379,16,0,0,1,0,0,0,9,3,1,0,1,0,2,3,1,0
95575386,15,1,0,1,0,0,0,4,1,0,0,0,0,3,3,0,0
95575401,14,0,0,1,0,0,0,8,1,0,2,1,0,1,2,1,0
95575404,13,0,0,1,0,0,0,8,2,1,1,1,1,2,2,1,0
95575461,14,0,0,1,0,0,0,9,3,0,1,0,0,3,3,0,0
95575462,16,0,0,1,0,0,0,6,4,1,0,1,0,3,3,0,0
95575621,16,0,0,0,1,0,0,9,3,2,1,2,0,3,3,0,0
95575629,15,1,0,0,1,0,0,4,2,1,2,1,0,1,3,1,1
95575678,14,1,0,1,0,0,0,9,4,1,2,1,0,1,2,1,1
95575805,15,1,0,1,0,0,0,6,3,2,2,2,0,2,2,0,0
95575825,14,1,0,0,1,0,0,4,3,1,0,1,0,3,3,1,0
95575871,16,1,0,1,0,0,0,9,3,0,2,3,1,3,2,1,1
95575940,13,1,1,1,0,0,0,4,4,0,0,0,0,3,3,0,0
95575941,14,0,0,1,0,0,0,5,3,0,3,1,2,1,2,2,1
95575943,17,1,1,1,0,0,0,1,4,0,2,0,1,1,3,1,0
95575944,14,1,0,1,0,0,0,4,2,2,0,1,0,3,3,0,0
95575945,14,1,0,0,1,0,0,8,3,1,0,1,1,1,1,1,0
95575946,15,0,0,0,1,0,0,7,3,1,0,0,0,3,3,1,1
95575985,14,0,0,0,0,0,1,8,2,1,3,0,0,3,3,3,0
95576034,15,1,1,0,0,0,0,2,2,1,1,1,1,1,1,1,2
95576037,15,1,1,0,0,0,0,1,3,1,1,0,0,2,2,1,0
95576039,15,1,1,0,0,0,0,6,3,0,1,1,0,3,3,0,0
95576052,15,0,0,1,1,0,1,9,3,0,1,1,1,2,2,1,0
95576064,15,0,0,1,0,0,0,8,3,0,1,1,1,1,1,2,0
95576091,15,1,0,0,0,0,1,10,2,0,0,2,0,3,3,0,0
95576114,16,1,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
95576116,16,0,0,1,0,0,0,9,3,0,1,1,0,3,3,1,0
95576158,16,0,0,1,0,0,0,2,4,0,0,0,0,2,2,0,0
95576184,16,0,0,1,0,0,0,6,2,0,2,2,0,3,1,0,1
95576262,15,1,0,1,0,0,0,8,3,0,0,1,0,2,2,0,0
95576307,16,1,0,1,0,0,0,8,3,1,1,0,0,3,3,0,0
95576323,14,1,1,1,0,0,0,4,3,1,1,2,0,2,2,0,0
95576363,15,1,0,1,1,0,0,9,1,0,2,1,0,3,3,0,0
95576414,14,0,0,1,0,0,0,8,3,0,1,1,0,2,2,1,0
95576435,16,0,0,1,0,0,0,8,3,0,1,0,0,2,2,0,0
95576447,16,0,1,1,0,0,1,7,3,0,0,1,0,3,3,0,0
95576471,17,1,0,1,0,0,0,7,2,0,2,0,0,2,2,1,0
95576519,17,0,0,1,0,0,0,6,2,1,1,2,1,2,2,0,0
95576586,17,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
95576759,15,0,0,1,0,0,0,8,2,0,2,1,1,1,3,1,0
95576763,15,0,0,0,0,0,0,,3,1,0,2,0,2,2,0,0
95576814,17,1,0,1,0,0,0,4,3,1,2,1,0,2,2,1,0
95576815,16,1,0,1,0,0,0,6,4,1,0,1,0,1,1,1,0
95576817,16,1,0,1,0,0,0,7,3,0,1,1,0,3,3,0,0
95576832,16,0,0,0,0,0,1,4,2,0,3,1,0,1,1,0,0
95576841,16,0,0,0,0,0,1,2,2,0,1,1,1,1,1,1,1
95576852,15,0,0,1,0,0,0,8,3,0,2,1,0,1,1,0,0
95576898,16,0,0,0,1,0,0,8,4,0,1,0,0,3,3,0,0
95576904,17,0,1,1,0,0,0,,2,0,0,0,0,1,2,0,0
95577061,17,0,0,1,0,0,0,7,2,0,0,1,0,2,3,1,0
95577124,16,0,0,1,0,0,0,8,4,0,0,1,0,3,3,0,0
95577129,17,1,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
95577223,17,1,0,1,0,0,0,9,4,0,2,0,0,3,3,0,0
95577224,14,1,0,1,0,0,0,9,3,1,2,1,1,2,3,1,0
95577227,14,0,0,1,0,0,0,9,3,0,1,1,0,2,2,0,0
95577228,15,1,0,1,0,0,0,9,3,0,2,0,0,2,2,1,0
95577229,17,1,0,1,0,0,0,9,3,0,1,1,0,3,3,0,0
95577267,17,1,0,1,0,0,0,,2,0,2,1,0,2,2,1,0
95577321,15,1,0,1,0,0,0,9,2,1,1,0,1,1,1,1,1
95577363,17,1,0,1,0,0,0,6,4,0,0,0,0,3,3,0,0
95577783,17,0,0,0,0,0,1,2,4,0,2,0,0,3,3,0,0
95577862,15,1,0,0,1,0,0,9,3,0,2,2,0,2,2,1,0
95577863,16,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
95577884,13,0,1,1,0,0,0,7,3,0,1,0,0,3,3,0,1
95577889,17,0,1,1,0,0,0,1,4,0,1,0,1,1,2,1,1
95577923,16,1,0,1,0,0,0,8,2,0,2,2,1,1,2,1,0
95577926,15,0,0,1,0,0,0,9,2,0,2,1,1,3,3,1,0
95577928,13,1,0,1,0,0,0,8,3,1,1,1,0,2,2,1,0
95577986,13,0,1,1,0,0,0,8,4,0,0,0,0,2,2,0,0
95578006,16,0,0,0,1,0,0,4,3,0,0,0,0,2,2,0,0
95578046,14,0,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
95578083,16,0,0,0,1,0,0,4,4,1,0,1,1,1,1,1,1
95578106,17,0,0,0,1,0,0,7,2,2,0,0,0,2,2,0,0
95578109,18,0,0,0,1,0,0,2,3,1,2,1,0,2,3,0,1
95578113,15,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
95578126,17,0,0,1,0,0,0,4,3,1,1,0,0,2,2,1,0
95578148,15,0,0,1,0,0,0,7,3,0,1,1,0,2,2,0,0
95578195,15,1,0,1,0,0,0,4,2,0,2,3,0,2,2,1,0
95578196,16,1,0,1,0,0,0,9,2,1,2,1,1,2,2,1,0
95578205,17,1,0,0,1,0,0,6,2,0,1,1,1,2,3,1,0
95578206,13,1,0,0,1,0,0,5,3,1,2,1,0,1,1,1,0
95578218,13,0,0,1,0,0,0,6,3,0,0,0,0,3,3,0,0
95578307,15,0,0,0,1,0,0,7,3,1,0,1,1,1,3,1,1
95578380,16,1,0,0,1,0,0,,2,3,2,1,2,1,1,2,3
95578413,17,0,0,0,1,0,0,4,4,0,1,0,0,1,2,1,1
95578482,15,0,0,0,1,0,0,4,4,1,0,2,0,1,2,0,0
95578486,15,0,0,0,1,0,0,9,1,0,2,2,0,3,3,0,1
95578614,17,1,0,1,0,0,0,4,3,2,2,2,1,2,3,1,0
95578642,16,0,0,1,0,0,0,4,3,0,2,1,1,1,1,1,0
95578685,16,1,0,0,1,0,0,6,4,1,1,0,0,2,2,0,1
95578741,17,0,0,1,0,0,0,7,3,1,2,2,1,1,2,1,1
95578818,16,0,0,0,1,0,0,4,4,0,0,0,0,3,2,1,1
95578867,15,0,0,0,1,0,0,4,4,0,1,0,0,3,3,0,0
95578886,14,1,0,0,1,0,0,4,3,1,1,2,3,1,1,2,0
95578894,14,1,0,1,0,0,0,8,1,0,1,3,0,3,3,0,0
95578911,17,0,0,0,1,0,0,,4,0,0,0,0,2,2,1,0
95578939,19,0,0,0,1,0,0,4,3,3,3,2,0,3,3,0,0
95578948,17,1,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
95578995,17,0,0,1,0,0,0,4,2,1,1,0,0,2,3,0,0
95579175,17,1,0,1,0,0,0,4,4,1,2,1,1,2,1,1,0
95579178,14,0,0,1,0,0,0,4,4,0,1,0,0,3,3,2,0
95579232,15,1,0,0,1,0,0,9,4,0,0,0,0,1,3,0,0
95579234,16,0,0,0,1,0,0,8,4,2,1,0,1,3,3,1,1
95579237,16,0,0,0,1,0,0,9,4,2,0,1,0,3,3,1,1
95579246,15,1,0,1,0,0,0,6,2,0,0,0,0,3,3,0,0
95579263,13,1,0,1,0,0,0,2,2,2,2,1,1,2,2,1,1
95579266,17,0,0,1,0,0,0,7,3,0,1,1,0,2,2,0,1
95579269,16,0,0,1,0,0,0,4,2,0,1,0,0,3,3,1,0
95579271,13,0,0,1,0,0,0,2,3,1,0,1,0,2,3,1,0
95579276,15,0,0,1,0,0,0,2,4,0,0,0,0,3,3,0,0
95579290,17,0,0,1,1,0,0,5,4,1,0,1,0,1,3,1,0
95579291,16,0,0,1,0,0,0,5,4,3,3,3,2,1,0,3,3
95579292,17,0,0,1,0,0,0,1,3,0,1,0,0,2,2,0,0
95579293,16,0,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
95579332,16,0,0,0,1,0,0,8,4,0,0,0,0,3,1,0,0
95579374,17,0,0,1,0,0,0,4,3,0,0,0,0,2,2,0,0
95579379,15,0,0,1,0,0,0,2,2,1,0,0,0,3,2,0,0
95579936,16,1,0,0,1,0,0,9,4,0,2,1,1,2,2,1,0
95579937,16,0,0,0,1,0,0,8,3,1,0,1,0,3,3,1,0
95579941,17,0,0,1,0,0,0,4,2,1,0,1,1,3,3,1,0
95579943,15,1,0,1,0,0,0,8,3,0,2,0,0,3,3,1,0
95579944,15,0,0,1,0,0,0,4,2,0,1,0,0,2,2,0,0
95579947,15,0,0,1,0,0,0,4,2,1,0,0,1,3,3,0,0
95579957,15,1,0,1,0,0,0,4,2,,3,0,2,1,2,2,2
95579960,14,0,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
95579962,15,0,0,1,0,0,0,4,3,1,1,0,0,3,3,0,1
95579963,17,1,0,1,0,0,0,8,4,0,2,0,0,2,2,0,1
95579966,15,0,0,1,0,0,0,4,2,2,1,1,0,2,2,1,1
95579978,15,0,0,1,0,0,0,8,3,1,0,0,0,2,2,0,0
95579982,14,1,0,1,0,0,0,7,3,0,2,0,0,3,2,0,1
95579986,15,0,0,1,0,0,0,7,4,3,1,1,1,1,2,2,1
95579989,14,0,0,1,0,0,0,9,3,0,0,1,0,2,2,0,0
95579990,15,0,0,1,0,0,0,5,2,0,0,1,0,2,3,0,0
95579994,16,0,0,1,0,0,0,7,2,0,2,0,0,2,2,0,0
95593009,16,0,1,1,0,0,0,1,3,1,0,1,1,1,1,1,2
95593101,16,1,1,0,0,0,0,1,3,0,2,1,1,2,2,1,2
95593202,14,1,1,1,0,0,0,4,3,0,0,0,0,2,2,0,1
95593302,16,1,1,0,0,0,0,1,4,1,1,1,1,1,1,3,0
95593907,19,0,1,0,0,0,0,2,2,0,1,0,0,3,3,0,0
95614178,15,1,0,0,1,0,0,4,4,0,0,0,0,3,3,0,0
95619065,14,0,0,0,1,0,0,8,3,0,2,0,0,3,3,0,0
95619165,16,1,0,1,0,0,0,9,3,1,1,1,0,3,3,0,0
95619167,17,1,0,1,0,0,0,8,3,0,0,0,0,2,2,0,0
95619465,14,0,0,0,1,0,0,7,2,1,1,0,0,3,3,0,0
95619962,14,1,0,1,0,0,0,8,3,0,2,1,0,3,3,1,0
95624976,14,1,0,1,0,0,0,2,2,1,3,2,3,2,1,3,2
95678077,14,1,0,1,0,0,0,9,3,1,1,2,0,3,3,0,0
95678275,16,1,0,1,0,0,0,10,2,0,2,3,1,1,2,1,0
95678870,17,0,0,1,0,0,0,8,3,0,3,3,2,1,1,2,1
95710081,11,1,0,1,0,0,0,8,2,0,2,1,0,2,2,1,1
95710117,13,1,0,1,0,0,0,7,3,0,0,1,1,3,3,1,0
95710158,14,1,1,0,0,1,0,7,3,0,1,1,0,2,1,1,0
95710236,12,0,1,0,0,0,0,4,2,1,0,0,0,3,3,0,0
95710254,14,0,1,0,1,0,0,2,3,0,3,1,1,1,2,1,0
95710285,15,1,0,0,1,0,0,4,4,0,1,0,0,2,3,0,0
95710489,12,0,1,0,0,0,0,6,1,0,0,0,0,2,2,0,0
95710552,13,1,0,0,1,0,0,5,4,1,1,0,0,3,3,1,1
95710589,15,1,0,0,1,0,0,4,2,0,0,0,0,2,3,1,0
95710936,13,1,0,0,1,0,0,8,3,2,0,1,0,2,2,1,0
95710953,12,1,1,0,0,0,0,6,2,1,1,1,0,1,2,1,0
95710977,13,0,0,1,0,0,0,4,2,0,2,1,0,3,2,1,2
95710984,16,0,0,0,1,0,0,,2,1,0,1,0,3,3,1,0
95711267,11,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
95711366,13,1,0,1,0,0,0,8,4,0,2,1,0,2,3,0,0
95711369,12,1,0,1,0,0,0,9,4,0,1,0,0,3,3,0,0
95711869,13,1,0,1,0,1,0,4,3,1,3,1,2,1,1,2,1
95711964,12,0,0,1,0,0,0,6,3,1,3,2,2,2,2,2,1
95711978,12,1,1,1,0,0,0,4,2,2,2,0,1,2,2,1,3
95712176,14,0,0,1,0,0,0,2,3,0,2,0,1,3,3,0,1
95712214,13,0,0,1,0,0,0,4,3,0,1,0,0,2,2,0,0
95712290,12,1,0,1,0,0,0,7,2,1,1,1,0,3,3,1,0
95712297,13,1,0,1,0,0,0,9,2,0,1,1,0,2,2,0,0
95712312,12,1,0,1,0,0,0,4,1,2,2,1,0,3,3,1,1
95712317,12,1,0,1,0,0,0,4,2,1,1,0,0,2,2,1,0
95712342,13,0,0,1,0,0,0,6,2,0,0,1,0,2,3,1,0
95712398,12,1,0,1,0,0,0,6,3,1,0,0,0,3,3,0,0
95712913,12,1,0,1,0,0,0,6,3,0,0,1,0,2,2,1,0
95712917,13,0,0,1,0,0,0,2,4,1,0,1,0,2,2,1,0
95712945,13,1,0,0,1,0,0,7,2,1,0,2,1,3,3,1,1
95712949,12,0,0,1,0,0,0,4,4,1,2,1,2,1,2,2,0
95713235,13,1,0,1,0,0,0,8,4,0,1,1,0,3,3,0,0
95713308,14,1,1,0,0,0,0,5,2,2,2,3,3,1,1,2,1
95713335,13,1,0,1,0,0,0,9,4,1,1,1,0,2,2,1,1
95713806,13,1,0,0,1,0,0,8,4,0,0,0,0,2,3,1,0
95714020,13,0,0,1,0,1,0,4,3,0,1,1,2,1,1,2,0
95714098,12,0,0,0,1,0,0,8,4,0,2,1,1,2,3,1,0
95714226,13,0,0,1,0,0,0,4,3,0,0,1,0,2,2,0,0
95714230,13,1,0,0,1,0,0,8,4,0,1,0,0,2,3,1,0
95714281,13,0,0,1,0,0,0,4,2,0,0,1,0,2,2,0,0
95714316,12,0,0,1,0,0,0,5,4,1,0,1,1,2,3,1,1
95714322,13,1,0,1,0,0,0,8,3,1,1,1,0,2,2,0,0
95714334,13,1,1,0,1,0,0,4,3,1,0,1,0,2,3,0,0
95714483,13,0,0,1,0,0,0,4,4,0,0,0,0,3,3,1,0
95714886,14,0,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
95714890,13,1,0,0,1,0,0,4,1,1,2,1,0,1,3,0,0
95714891,12,0,0,1,0,0,0,4,4,1,0,0,0,2,2,1,1
95714924,13,0,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
95715028,12,0,0,0,1,0,0,8,3,1,0,1,0,2,2,1,1
95715097,13,0,0,1,0,0,0,7,3,0,1,0,0,2,3,0,1
95715229,13,1,0,0,1,0,0,1,4,2,0,1,0,1,1,1,0
95715252,13,0,0,1,0,0,0,8,2,1,1,0,0,1,1,1,0
95715323,12,1,0,1,0,1,0,2,3,0,1,0,0,3,3,0,0
95715358,14,0,0,1,0,0,0,5,3,0,0,0,0,2,2,0,0
95715359,12,1,0,0,1,0,0,4,4,0,0,0,0,2,3,0,0
95715368,13,1,0,1,0,0,0,8,3,0,0,0,0,3,3,1,0
95715393,12,0,0,1,0,0,0,9,4,0,0,0,0,2,3,0,0
95715395,12,0,1,8,8,8,8,4,3,0,0,1,0,2,3,0,1
95715935,13,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
95715937,13,1,0,1,0,0,0,9,3,0,1,1,0,3,3,0,0
95715951,13,1,0,1,0,0,0,2,2,2,2,3,3,3,1,1,3
95715952,12,1,0,1,0,0,0,8,3,0,1,0,0,2,2,1,0
95715983,12,1,0,1,0,1,0,9,1,0,1,0,0,3,3,0,0
95715986,12,1,0,1,0,0,0,4,3,1,1,2,0,2,2,1,0
95715988,12,1,0,1,0,0,0,2,3,0,1,1,0,3,3,1,0
95716028,13,1,0,1,0,0,0,8,3,0,1,2,0,3,3,0,0
95716057,13,0,0,1,0,0,0,4,3,2,0,1,0,2,2,1,0
95716098,12,0,0,0,1,0,0,7,4,0,0,0,0,3,3,0,0
95716099,14,0,0,0,1,0,0,4,3,0,0,0,0,1,3,0,0
95716130,12,1,1,0,0,0,0,,2,0,1,0,1,1,1,1,0
95716150,12,1,1,0,0,0,0,8,3,1,2,1,0,3,3,0,1
95716191,13,1,0,0,1,0,0,4,3,2,3,2,1,1,1,1,0
95716211,13,1,0,1,0,0,0,,2,2,2,2,3,1,1,2,0
95716214,13,0,0,1,0,0,0,,2,0,0,1,0,2,2,1,0
95716318,13,0,0,1,0,0,0,4,3,0,0,1,0,3,2,0,0
95716339,12,1,1,1,0,1,0,7,2,1,1,1,0,2,2,0,0
95716424,,1,1,8,8,8,8,,8,0,2,0,1,3,3,0,1
95716826,12,1,1,1,0,0,0,10,2,2,2,1,2,2,1,1,2
95716862,13,0,1,1,0,0,0,8,3,0,2,2,1,2,2,1,1
95716882,12,0,0,1,0,0,0,4,3,0,0,0,0,2,3,0,0
95716891,13,1,0,0,1,0,0,8,3,1,2,2,1,1,1,1,1
95716901,11,0,0,1,0,0,0,8,4,0,2,1,1,2,2,1,0
95716903,12,1,0,1,0,0,0,9,4,0,1,1,2,1,1,1,0
95716904,12,1,0,1,0,0,0,9,4,0,2,3,1,2,2,1,1
95716906,13,0,0,1,0,0,0,8,4,0,2,0,0,2,2,1,1
95716916,13,0,0,1,0,0,0,6,4,1,2,1,1,1,3,1,0
95716932,12,1,0,0,1,0,0,4,2,1,2,0,2,1,1,2,0
95716953,14,1,0,1,0,0,0,8,4,2,3,2,2,0,0,3,1
95716970,12,0,0,0,0,0,1,8,3,0,1,0,0,2,2,0,1
95716973,12,0,0,1,0,0,0,8,3,1,1,0,0,2,2,0,0
95716975,13,0,0,1,0,0,0,4,3,0,3,0,1,3,3,0,1
95716976,12,0,0,0,0,0,0,9,4,0,2,1,0,2,2,1,1
95717068,15,0,0,1,0,0,0,4,3,0,0,0,0,2,2,0,0
95717168,13,1,0,1,0,0,0,6,3,0,0,1,0,3,3,1,0
95717268,12,1,0,1,0,0,0,4,3,1,2,1,1,2,3,1,1
95717362,14,0,0,0,1,0,0,2,4,0,3,0,1,2,2,1,1
95717364,13,1,0,0,1,0,0,4,3,0,2,0,0,3,3,0,0
95717368,13,0,0,1,0,0,0,5,2,1,1,1,0,0,3,0,0
95717861,14,0,0,0,1,0,0,7,3,1,0,1,1,1,3,1,0
95717912,13,1,0,1,0,0,0,7,3,0,0,1,0,3,3,0,0
95717914,13,1,0,1,0,0,0,8,3,1,1,0,0,3,3,1,0
95717916,13,1,0,1,0,0,0,4,4,0,1,1,0,1,3,0,0
95717919,12,1,0,1,0,0,0,7,2,0,0,0,0,3,3,0,0
